coordinate_id,market_id,city,state,surface_group,geometry_id,point_id,label,bearing_deg,distance_miles,latitude,longitude,full_geometry_member,nested9_candidate_member,incremental4_member,water_eligibility_status,collection_eligibility,center_method_version,coordinate_method,precision_decimal_places,methodology_version,country_boundary_status,matched_feature_count,matched_mtfccs,matched_names,matched_hydroids,matched_water_source_files,classifier_version
MKT004_MAPORG_S3,MKT004,Sacramento,CA,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,38.538591,-121.493439,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_MAPORG_W3,MKT004,Sacramento,CA,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,38.5820709,-121.5488485,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_MAPORG_N5,MKT004,Sacramento,CA,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,38.6545716,-121.493439,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_MAPORG_E5,MKT004,Sacramento,CA,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,38.5820476,-121.4010899,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_MAPORG_S5,MKT004,Sacramento,CA,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,38.5095955,-121.493439,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_MAPORG_W5,MKT004,Sacramento,CA,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,38.5820476,-121.5857881,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_C,MKT004,Sacramento,CA,aio,AIO9_V1,C,center,,0,38.582084,-121.493439,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_N2P5,MKT004,Sacramento,CA,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,38.6183279,-121.493439,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_E2P5,MKT004,Sacramento,CA,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,38.5820749,-121.4472644,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_S2P5,MKT004,Sacramento,CA,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,38.5458399,-121.493439,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_W2P5,MKT004,Sacramento,CA,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,38.5820749,-121.5396136,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_N5,MKT004,Sacramento,CA,aio,AIO9_V1,N5,N 5 mi,0,5,38.6545716,-121.493439,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_E5,MKT004,Sacramento,CA,aio,AIO9_V1,E5,E 5 mi,90,5,38.5820476,-121.4010899,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_S5,MKT004,Sacramento,CA,aio,AIO9_V1,S5,S 5 mi,180,5,38.5095955,-121.493439,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT004_AIO_W5,MKT004,Sacramento,CA,aio,AIO9_V1,W5,W 5 mi,270,5,38.5820476,-121.5857881,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_C,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,C,center,,0,36.73969,-119.78451,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_N1,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,36.7541921,-119.78451,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_E1,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,36.7396886,-119.7664911,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_S1,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,36.7251878,-119.78451,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_W1,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,36.7396886,-119.8025289,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_N3,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,36.7831963,-119.78451,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_E3,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,36.7396777,-119.7304533,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_S3,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,36.6961834,-119.78451,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_W3,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,36.7396777,-119.8385667,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_N5,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,36.8122003,-119.78451,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_E5,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,36.7396559,-119.6944155,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_S5,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,36.6671788,-119.78451,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_MAPORG_W5,MKT005,Fresno,CA,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,36.7396559,-119.8746045,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_C,MKT005,Fresno,CA,aio,AIO9_V1,C,center,,0,36.73969,-119.78451,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_N2P5,MKT005,Fresno,CA,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,36.7759453,-119.78451,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_E2P5,MKT005,Fresno,CA,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,36.7396815,-119.7394627,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_S2P5,MKT005,Fresno,CA,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,36.7034345,-119.78451,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_W2P5,MKT005,Fresno,CA,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,36.7396815,-119.8295573,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_N5,MKT005,Fresno,CA,aio,AIO9_V1,N5,N 5 mi,0,5,36.8122003,-119.78451,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_E5,MKT005,Fresno,CA,aio,AIO9_V1,E5,E 5 mi,90,5,36.7396559,-119.6944155,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_S5,MKT005,Fresno,CA,aio,AIO9_V1,S5,S 5 mi,180,5,36.6671788,-119.78451,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT005_AIO_W5,MKT005,Fresno,CA,aio,AIO9_V1,W5,W 5 mi,270,5,36.7396559,-119.8746045,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_C,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,C,center,,0,35.37278,-119.01944,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_N1,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,35.3872854,-119.01944,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_E1,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,35.3727787,-119.00173,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_S1,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,35.3582745,-119.01944,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_W1,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,35.3727787,-119.03715,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_N3,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,35.4162962,-119.01944,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_E3,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,35.3727683,-118.9663101,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_S3,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,35.3292634,-119.01944,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_W3,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,35.3727683,-119.0725699,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_N5,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,35.4453069,-119.01944,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_E5,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,35.3727476,-118.9308902,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_S5,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,35.3002522,-119.01944,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_MAPORG_W5,MKT006,Bakersfield,CA,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,35.3727476,-119.1079898,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_C,MKT006,Bakersfield,CA,aio,AIO9_V1,C,center,,0,35.37278,-119.01944,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_N2P5,MKT006,Bakersfield,CA,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,35.4090436,-119.01944,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_E2P5,MKT006,Bakersfield,CA,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,35.3727719,-118.9751651,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_S2P5,MKT006,Bakersfield,CA,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,35.3365162,-119.01944,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_W2P5,MKT006,Bakersfield,CA,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,35.3727719,-119.0637149,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_N5,MKT006,Bakersfield,CA,aio,AIO9_V1,N5,N 5 mi,0,5,35.4453069,-119.01944,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_E5,MKT006,Bakersfield,CA,aio,AIO9_V1,E5,E 5 mi,90,5,35.3727476,-118.9308902,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_S5,MKT006,Bakersfield,CA,aio,AIO9_V1,S5,S 5 mi,180,5,35.3002522,-119.01944,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT006_AIO_W5,MKT006,Bakersfield,CA,aio,AIO9_V1,W5,W 5 mi,270,5,35.3727476,-119.1079898,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_C,MKT007,Portland,OR,maps_organic,MAPORG13_V1,C,center,,0,45.515014,-122.67911,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_N1,MKT007,Portland,OR,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,45.5294941,-122.67911,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_E1,MKT007,Portland,OR,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,45.5150121,-122.6585136,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_S1,MKT007,Portland,OR,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,45.5005339,-122.67911,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_W1,MKT007,Portland,OR,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,45.5150121,-122.6997064,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_N3,MKT007,Portland,OR,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,45.5584541,-122.67911,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_E3,MKT007,Portland,OR,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,45.5149973,-122.6173209,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_S3,MKT007,Portland,OR,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,45.4715736,-122.67911,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_W3,MKT007,Portland,OR,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,45.5149973,-122.7408991,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_N5,MKT007,Portland,OR,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,45.587414,-122.67911,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_E5,MKT007,Portland,OR,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,45.5149676,-122.5761282,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_S5,MKT007,Portland,OR,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,45.4426131,-122.67911,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_MAPORG_W5,MKT007,Portland,OR,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,45.5149676,-122.7820918,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_AIO_C,MKT007,Portland,OR,aio,AIO9_V1,C,center,,0,45.515014,-122.67911,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_AIO_N2P5,MKT007,Portland,OR,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,45.5512141,-122.67911,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_AIO_E2P5,MKT007,Portland,OR,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,45.5150024,-122.6276191,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_AIO_S2P5,MKT007,Portland,OR,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,45.4788137,-122.67911,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT007_AIO_W2P5,MKT007,Portland,OR,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,45.5150024,-122.7306009,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
